,0,FRO_Precentral,FRO_Premotor,FRO_Prefrontal,PAR_Postcentral,PAR_Superior,PAR_Inferior,PAR_Precuneus,TEM_Superior,TEM_Inferior,TEM_Medial,TEM_Hippocampus,TEM_Amygdala,OCC_Lateral,OCC_Medial,INS_Anterior,INS_Posterior,OLF_Anterior,OLF_Piriform,OLF_Claustrum,CIN_Anterior,CIN_Posterior,BG_Caudate,BG_Putamen,BG_Accumbens,BG_Pallidum,BG_Substantia_Nigra,THL_Thalamus,THL_Hypothalamus,THL_Subthalamus,Cerebellum,Brainstem,SUM
OPro:orbital_proisocortex,0.14438751746623196,0.0009315323707498836,0.0,0.7056357708430367,0.0,0.0,0.0,0.0,0.012109920819748486,0.0,0.0,0.0,0.0,0.0,0.0,0.0768514205868654,0.0,0.0,0.058220773171867725,0.0018630647414997672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
cwm:cerebral_white_matter,0.6733774736530866,0.006499609284250987,0.003094046336775856,0.016848296690532005,0.01574478869669898,0.014694080128408202,0.006647447675769288,0.005617858877695411,0.030106232444191007,0.029916154512238908,0.016056305307398256,0.006626327905552388,0.0025396523685822297,0.06351770892732687,0.03521193689412659,0.0038596380071384824,0.003131005934655431,0.0,8.975902342182517e-05,0.009414137574183194,0.004989545713742634,0.009598935563581068,0.011072039536209846,0.015005596739107478,0.0004699148873260259,0.0023812540919554794,0.0,0.009725654184882469,0.0014731039726287778,8.447908086760016e-05,2.111977021690004e-05,0.0021858962174491543,1.0
eml:external_medullary_lamina,0.4708588957055215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015337423312883436,0.0,0.0015337423312883436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5260736196319018,0.0,0.0,0.0,0.0,1.0
ventricles:ventricles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
medulla:medulla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
myelencephalon:myelencephalon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
hindbrain:hindbrain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
pons:pons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
metencephalon:metencephalon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
cerebellum:cerebellum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
midbrain:midbrain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
thalamus:thalamus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
p2:p2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
diencephalon:diencephalon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
forebrain:forebrain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
hypothalamus:hypothalamus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
secondary_prosencephalon:secondary_prosencephalon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
central_subpallium:central_subpallium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
subpallium:subpallium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
telencephalon:telencephalon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
pallidum:pallidum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
paraseptal_subpallium:paraseptal_subpallium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
striatum:striatum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
subpallial_amygdala:subpallial_amygdala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
subpallial_septum:subpallial_septum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
lateral_pallium:lateral_pallium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
pallium:pallium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
ventral_pallium:ventral_pallium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
hippocampus:hippocampus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
dorsal_pallium:dorsal_pallium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
medial_pallium:medial_pallium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
insular_cortex:insular_cortex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
isocortex:isocortex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
cingulate_cortex:cingulate_cortex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
occipital_cortex:occipital_cortex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
parietal_cortex:parietal_cortex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
temporal_cortex:temporal_cortex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
frontal_cortex:frontal_cortex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
orbitofrontal_cortex:orbitofrontal_cortex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
white_matter:white_matter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
white_matter:white_matter',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
